Mobility_key,Metro_area,Subregion,Province,Retail_and_recreation,Grocery_and_pharmacy,Parks,Transit_stations,Workplaces,Residential,date
1155,,Mississauga,Ontario,0.0,4.0,4.0,0.0,1.0,-1.0,2020-02-15
1156,,Mississauga,Ontario,13.0,15.0,23.0,-3.0,-4.0,-4.0,2020-02-16
1157,,Mississauga,Ontario,-19.0,-34.0,31.0,-33.0,-76.0,20.0,2020-02-17
1158,,Mississauga,Ontario,-1.0,17.0,0.0,2.0,1.0,1.0,2020-02-18
1159,,Mississauga,Ontario,1.0,8.0,-2.0,-2.0,1.0,0.0,2020-02-19
1160,,Mississauga,Ontario,3.0,8.0,2.0,-1.0,2.0,0.0,2020-02-20
1161,,Mississauga,Ontario,1.0,1.0,2.0,-2.0,-8.0,2.0,2020-02-21
1162,,Mississauga,Ontario,6.0,9.0,30.0,4.0,9.0,-2.0,2020-02-22
1163,,Mississauga,Ontario,8.0,8.0,48.0,2.0,4.0,-2.0,2020-02-23
1164,,Mississauga,Ontario,1.0,6.0,15.0,-1.0,2.0,0.0,2020-02-24
1165,,Mississauga,Ontario,-1.0,10.0,8.0,1.0,3.0,0.0,2020-02-25
1166,,Mississauga,Ontario,-13.0,-8.0,-14.0,-6.0,-5.0,4.0,2020-02-26
1167,,Mississauga,Ontario,-10.0,-7.0,-11.0,-5.0,-4.0,4.0,2020-02-27
1168,,Mississauga,Ontario,-6.0,-6.0,-3.0,-2.0,0.0,1.0,2020-02-28
1169,,Mississauga,Ontario,4.0,7.0,12.0,5.0,9.0,-1.0,2020-02-29
1170,,Mississauga,Ontario,7.0,11.0,24.0,1.0,5.0,-1.0,2020-03-01
1171,,Mississauga,Ontario,1.0,5.0,3.0,-2.0,3.0,0.0,2020-03-02
1172,,Mississauga,Ontario,-2.0,5.0,-3.0,-2.0,5.0,0.0,2020-03-03
1173,,Mississauga,Ontario,3.0,7.0,4.0,-4.0,3.0,0.0,2020-03-04
1174,,Mississauga,Ontario,4.0,10.0,20.0,-2.0,2.0,0.0,2020-03-05
1175,,Mississauga,Ontario,-5.0,-3.0,-2.0,-7.0,3.0,1.0,2020-03-06
1176,,Mississauga,Ontario,6.0,10.0,40.0,-4.0,9.0,-1.0,2020-03-07
1177,,Mississauga,Ontario,8.0,9.0,100.0,-5.0,5.0,-2.0,2020-03-08
1178,,Mississauga,Ontario,2.0,5.0,48.0,-7.0,2.0,1.0,2020-03-09
1179,,Mississauga,Ontario,-2.0,6.0,6.0,-8.0,3.0,1.0,2020-03-10
1180,,Mississauga,Ontario,2.0,10.0,5.0,-10.0,1.0,1.0,2020-03-11
1181,,Mississauga,Ontario,4.0,40.0,8.0,-12.0,2.0,1.0,2020-03-12
1182,,Mississauga,Ontario,-3.0,50.0,5.0,-20.0,-5.0,3.0,2020-03-13
1183,,Mississauga,Ontario,-14.0,26.0,6.0,-23.0,-1.0,4.0,2020-03-14
1184,,Mississauga,Ontario,-17.0,7.0,39.0,-29.0,-7.0,3.0,2020-03-15
1185,,Mississauga,Ontario,-16.0,24.0,2.0,-39.0,-30.0,12.0,2020-03-16
1186,,Mississauga,Ontario,-30.0,15.0,-4.0,-43.0,-37.0,15.0,2020-03-17
1187,,Mississauga,Ontario,-36.0,0.0,-3.0,-48.0,-43.0,17.0,2020-03-18
1188,,Mississauga,Ontario,-38.0,2.0,0.0,-51.0,-45.0,19.0,2020-03-19
1189,,Mississauga,Ontario,-45.0,-12.0,-16.0,-55.0,-48.0,22.0,2020-03-20
1190,,Mississauga,Ontario,-51.0,-18.0,5.0,-52.0,-32.0,14.0,2020-03-21
1191,,Mississauga,Ontario,-57.0,-30.0,-17.0,-60.0,-37.0,11.0,2020-03-22
1192,,Mississauga,Ontario,-50.0,-14.0,-40.0,-67.0,-54.0,24.0,2020-03-23
1193,,Mississauga,Ontario,-51.0,-12.0,-18.0,-67.0,-56.0,24.0,2020-03-24
1194,,Mississauga,Ontario,-57.0,-26.0,-1.0,-71.0,-61.0,26.0,2020-03-25
1195,,Mississauga,Ontario,-57.0,-24.0,-16.0,-71.0,-61.0,27.0,2020-03-26
1196,,Mississauga,Ontario,-57.0,-26.0,2.0,-72.0,-61.0,27.0,2020-03-27
1197,,Mississauga,Ontario,-64.0,-35.0,-38.0,-73.0,-48.0,18.0,2020-03-28
1198,,Mississauga,Ontario,-63.0,-39.0,-11.0,-77.0,-47.0,13.0,2020-03-29
1199,,Mississauga,Ontario,-57.0,-29.0,-34.0,-76.0,-62.0,27.0,2020-03-30
1200,,Mississauga,Ontario,-56.0,-23.0,-37.0,-74.0,-62.0,26.0,2020-03-31
1201,,Mississauga,Ontario,-54.0,-24.0,-3.0,-74.0,-63.0,26.0,2020-04-01
1202,,Mississauga,Ontario,-55.0,-22.0,-10.0,-74.0,-62.0,27.0,2020-04-02
1203,,Mississauga,Ontario,-58.0,-26.0,-33.0,-74.0,-62.0,29.0,2020-04-03
1204,,Mississauga,Ontario,-63.0,-32.0,-30.0,-72.0,-48.0,18.0,2020-04-04
1205,,Mississauga,Ontario,-64.0,-36.0,-15.0,-76.0,-47.0,13.0,2020-04-05
1206,,Mississauga,Ontario,-57.0,-25.0,-18.0,-76.0,-63.0,27.0,2020-04-06
1207,,Mississauga,Ontario,-58.0,-20.0,-33.0,-74.0,-63.0,27.0,2020-04-07
1208,,Mississauga,Ontario,-54.0,-16.0,-12.0,-74.0,-64.0,27.0,2020-04-08
1209,,Mississauga,Ontario,-47.0,3.0,-28.0,-73.0,-64.0,26.0,2020-04-09
1210,,Mississauga,Ontario,-82.0,-73.0,-51.0,-87.0,-88.0,40.0,2020-04-10
1211,,Mississauga,Ontario,-60.0,-23.0,-29.0,-73.0,-52.0,18.0,2020-04-11
1212,,Mississauga,Ontario,-80.0,-71.0,-32.0,-82.0,-55.0,15.0,2020-04-12
1213,,Mississauga,Ontario,-59.0,-26.0,-46.0,-78.0,-67.0,29.0,2020-04-13
1214,,Mississauga,Ontario,-55.0,-18.0,-40.0,-74.0,-62.0,27.0,2020-04-14
1215,,Mississauga,Ontario,-56.0,-23.0,-38.0,-75.0,-63.0,28.0,2020-04-15
1216,,Mississauga,Ontario,-57.0,-22.0,-38.0,-74.0,-63.0,28.0,2020-04-16
1217,,Mississauga,Ontario,-58.0,-28.0,-35.0,-74.0,-63.0,29.0,2020-04-17
1218,,Mississauga,Ontario,-61.0,-31.0,-22.0,-71.0,-45.0,17.0,2020-04-18
1219,,Mississauga,Ontario,-65.0,-41.0,-41.0,-78.0,-45.0,14.0,2020-04-19
1220,,Mississauga,Ontario,-55.0,-23.0,-17.0,-74.0,-61.0,26.0,2020-04-20
1221,,Mississauga,Ontario,-57.0,-27.0,-48.0,-75.0,-61.0,27.0,2020-04-21
1222,,Mississauga,Ontario,-54.0,-22.0,-30.0,-73.0,-62.0,27.0,2020-04-22
1223,,Mississauga,Ontario,-54.0,-19.0,-34.0,-74.0,-62.0,27.0,2020-04-23
1224,,Mississauga,Ontario,-57.0,-25.0,-27.0,-73.0,-61.0,28.0,2020-04-24
1225,,Mississauga,Ontario,-59.0,-27.0,4.0,-69.0,-44.0,16.0,2020-04-25
1226,,Mississauga,Ontario,-63.0,-38.0,-46.0,-77.0,-44.0,14.0,2020-04-26
1227,,Mississauga,Ontario,-53.0,-20.0,4.0,-72.0,-61.0,25.0,2020-04-27
1228,,Mississauga,Ontario,-53.0,-18.0,-16.0,-71.0,-61.0,26.0,2020-04-28
1229,,Mississauga,Ontario,-53.0,-23.0,-31.0,-74.0,-61.0,27.0,2020-04-29
1230,,Mississauga,Ontario,-51.0,-17.0,-21.0,-74.0,-61.0,26.0,2020-04-30
1231,,Mississauga,Ontario,-51.0,-19.0,5.0,-72.0,-60.0,27.0,2020-05-01
1232,,Mississauga,Ontario,-57.0,-26.0,-17.0,-72.0,-41.0,16.0,2020-05-02
1233,,Mississauga,Ontario,-53.0,-26.0,46.0,-72.0,-37.0,11.0,2020-05-03
1234,,Mississauga,Ontario,-49.0,-19.0,-12.0,-73.0,-59.0,25.0,2020-05-04
1235,,Mississauga,Ontario,-48.0,-15.0,-9.0,-72.0,-58.0,25.0,2020-05-05
1236,,Mississauga,Ontario,-47.0,-15.0,9.0,-71.0,-59.0,25.0,2020-05-06
1237,,Mississauga,Ontario,-50.0,-13.0,-15.0,-72.0,-59.0,25.0,2020-05-07
1238,,Mississauga,Ontario,-51.0,-18.0,-27.0,-73.0,-58.0,27.0,2020-05-08
1239,,Mississauga,Ontario,-53.0,-18.0,-35.0,-72.0,-37.0,16.0,2020-05-09
1240,,Mississauga,Ontario,-48.0,-20.0,-20.0,-75.0,-34.0,11.0,2020-05-10
1241,,Mississauga,Ontario,-51.0,-23.0,-26.0,-74.0,-58.0,25.0,2020-05-11
1242,,Mississauga,Ontario,-48.0,-15.0,-16.0,-71.0,-57.0,24.0,2020-05-12
1243,,Mississauga,Ontario,-44.0,-13.0,20.0,-70.0,-57.0,24.0,2020-05-13
1244,,Mississauga,Ontario,-46.0,-16.0,-27.0,-72.0,-58.0,25.0,2020-05-14
1245,,Mississauga,Ontario,-46.0,-15.0,-9.0,-72.0,-58.0,26.0,2020-05-15
1246,,Mississauga,Ontario,-46.0,-16.0,52.0,-66.0,-36.0,12.0,2020-05-16
1247,,Mississauga,Ontario,-45.0,-17.0,4.0,-75.0,-35.0,10.0,2020-05-17
1248,,Mississauga,Ontario,-70.0,-56.0,-48.0,-85.0,-85.0,35.0,2020-05-18
1249,,Mississauga,Ontario,-38.0,1.0,2.0,-69.0,-55.0,22.0,2020-05-19
1250,,Mississauga,Ontario,-36.0,0.0,42.0,-66.0,-55.0,22.0,2020-05-20
1251,,Mississauga,Ontario,-37.0,0.0,42.0,-67.0,-55.0,22.0,2020-05-21
1252,,Mississauga,Ontario,-40.0,-9.0,35.0,-67.0,-53.0,23.0,2020-05-22
1253,,Mississauga,Ontario,-41.0,-10.0,55.0,-63.0,-27.0,11.0,2020-05-23
1254,,Mississauga,Ontario,-40.0,-17.0,66.0,-67.0,-26.0,7.0,2020-05-24
1255,,Mississauga,Ontario,-35.0,-8.0,31.0,-68.0,-55.0,21.0,2020-05-25
1256,,Mississauga,Ontario,-35.0,-6.0,27.0,-66.0,-52.0,20.0,2020-05-26
1257,,Mississauga,Ontario,-34.0,-5.0,32.0,-67.0,-53.0,21.0,2020-05-27
1258,,Mississauga,Ontario,-39.0,-9.0,-12.0,-68.0,-52.0,22.0,2020-05-28
1259,,Mississauga,Ontario,-40.0,-13.0,-3.0,-68.0,-51.0,23.0,2020-05-29
1260,,Mississauga,Ontario,-40.0,-12.0,37.0,-61.0,-18.0,10.0,2020-05-30
1261,,Mississauga,Ontario,-39.0,-15.0,52.0,-67.0,-16.0,7.0,2020-05-31
1262,,Mississauga,Ontario,-33.0,-5.0,54.0,-65.0,-50.0,20.0,2020-06-01
1263,,Mississauga,Ontario,-35.0,-5.0,35.0,-64.0,-49.0,20.0,2020-06-02
1264,,Mississauga,Ontario,-34.0,-6.0,51.0,-65.0,-51.0,21.0,2020-06-03
1265,,Mississauga,Ontario,-32.0,-3.0,57.0,-64.0,-50.0,20.0,2020-06-04
1266,,Mississauga,Ontario,-36.0,-12.0,29.0,-66.0,-50.0,21.0,2020-06-05
1267,,Mississauga,Ontario,-36.0,-11.0,88.0,-60.0,-18.0,9.0,2020-06-06
1268,,Mississauga,Ontario,-34.0,-15.0,105.0,-66.0,-16.0,6.0,2020-06-07
1269,,Mississauga,Ontario,-31.0,-9.0,64.0,-65.0,-49.0,19.0,2020-06-08
1270,,Mississauga,Ontario,-32.0,-7.0,55.0,-64.0,-48.0,19.0,2020-06-09
1271,,Mississauga,Ontario,-32.0,-8.0,36.0,-66.0,-50.0,20.0,2020-06-10
1272,,Mississauga,Ontario,-29.0,-3.0,71.0,-63.0,-48.0,19.0,2020-06-11
1273,,Mississauga,Ontario,-31.0,-9.0,61.0,-63.0,-47.0,19.0,2020-06-12
1274,,Mississauga,Ontario,-32.0,-11.0,102.0,-58.0,-12.0,8.0,2020-06-13
1275,,Mississauga,Ontario,-31.0,-15.0,120.0,-64.0,-12.0,5.0,2020-06-14
1276,,Mississauga,Ontario,-28.0,-7.0,79.0,-63.0,-48.0,18.0,2020-06-15
1277,,Mississauga,Ontario,-28.0,-3.0,80.0,-60.0,-47.0,18.0,2020-06-16
1278,,Mississauga,Ontario,-28.0,-6.0,85.0,-62.0,-48.0,18.0,2020-06-17
1279,,Mississauga,Ontario,-27.0,0.0,87.0,-62.0,-47.0,18.0,2020-06-18
1280,,Mississauga,Ontario,-30.0,-6.0,80.0,-62.0,-47.0,17.0,2020-06-19
1281,,Mississauga,Ontario,-32.0,-7.0,98.0,-58.0,-10.0,6.0,2020-06-20
1282,,Mississauga,Ontario,-31.0,-11.0,108.0,-64.0,-7.0,4.0,2020-06-21
1283,,Mississauga,Ontario,-30.0,-9.0,60.0,-63.0,-49.0,18.0,2020-06-22
1284,,Mississauga,Ontario,-31.0,-7.0,37.0,-62.0,-48.0,19.0,2020-06-23
1285,,Mississauga,Ontario,-24.0,-1.0,83.0,-61.0,-47.0,17.0,2020-06-24
1286,,Mississauga,Ontario,-24.0,1.0,91.0,-60.0,-46.0,17.0,2020-06-25
1287,,Mississauga,Ontario,-26.0,-5.0,93.0,-59.0,-46.0,16.0,2020-06-26
1288,,Mississauga,Ontario,-29.0,-8.0,102.0,-54.0,-10.0,6.0,2020-06-27
1289,,Mississauga,Ontario,-27.0,-11.0,141.0,-61.0,-4.0,3.0,2020-06-28
1290,,Mississauga,Ontario,-20.0,-1.0,87.0,-62.0,-47.0,16.0,2020-06-29
1291,,Mississauga,Ontario,-9.0,24.0,99.0,-57.0,-46.0,14.0,2020-06-30
1292,,Mississauga,Ontario,-48.0,-41.0,196.0,-69.0,-74.0,22.0,2020-07-01
1293,,Mississauga,Ontario,-18.0,9.0,79.0,-61.0,-49.0,16.0,2020-07-02
1294,,Mississauga,Ontario,-23.0,0.0,89.0,-62.0,-52.0,17.0,2020-07-03
1295,,Mississauga,Ontario,-28.0,-10.0,119.0,-58.0,-12.0,5.0,2020-07-04
1296,,Mississauga,Ontario,-26.0,-14.0,125.0,-61.0,-9.0,3.0,2020-07-05
1297,,Mississauga,Ontario,-21.0,-4.0,87.0,-62.0,-48.0,16.0,2020-07-06
1298,,Mississauga,Ontario,-22.0,-2.0,82.0,-60.0,-46.0,16.0,2020-07-07
1299,,Mississauga,Ontario,-21.0,-3.0,75.0,-62.0,-47.0,16.0,2020-07-08
1300,,Mississauga,Ontario,-20.0,0.0,75.0,-60.0,-46.0,16.0,2020-07-09
1301,,Mississauga,Ontario,-24.0,-7.0,61.0,-61.0,-45.0,16.0,2020-07-10
1302,,Mississauga,Ontario,-27.0,-8.0,66.0,-58.0,-8.0,7.0,2020-07-11
1303,,Mississauga,Ontario,-24.0,-11.0,144.0,-61.0,-7.0,3.0,2020-07-12
1304,,Mississauga,Ontario,-21.0,-6.0,88.0,-62.0,-46.0,16.0,2020-07-13
1305,,Mississauga,Ontario,-21.0,-2.0,99.0,-61.0,-46.0,15.0,2020-07-14
1306,,Mississauga,Ontario,-20.0,-2.0,105.0,-62.0,-46.0,15.0,2020-07-15
1307,,Mississauga,Ontario,-22.0,0.0,33.0,-62.0,-45.0,17.0,2020-07-16
1308,,Mississauga,Ontario,-22.0,-2.0,95.0,-61.0,-44.0,15.0,2020-07-17
1309,,Mississauga,Ontario,-26.0,-9.0,118.0,-56.0,-7.0,4.0,2020-07-18
1310,,Mississauga,Ontario,-29.0,-14.0,78.0,-63.0,-10.0,4.0,2020-07-19
1311,,Mississauga,Ontario,-20.0,0.0,106.0,-62.0,-45.0,15.0,2020-07-20
1312,,Mississauga,Ontario,-20.0,1.0,101.0,-61.0,-44.0,15.0,2020-07-21
1313,,Mississauga,Ontario,-23.0,-5.0,33.0,-63.0,-46.0,17.0,2020-07-22
1314,,Mississauga,Ontario,-19.0,4.0,101.0,-61.0,-44.0,15.0,2020-07-23
1315,,Mississauga,Ontario,-22.0,-3.0,97.0,-60.0,-43.0,14.0,2020-07-24
1316,,Mississauga,Ontario,-25.0,-8.0,131.0,-56.0,-7.0,4.0,2020-07-25
1317,,Mississauga,Ontario,-23.0,-10.0,128.0,-61.0,-7.0,2.0,2020-07-26
1318,,Mississauga,Ontario,-23.0,-3.0,71.0,-63.0,-47.0,16.0,2020-07-27
1319,,Mississauga,Ontario,-20.0,3.0,95.0,-60.0,-44.0,15.0,2020-07-28
1320,,Mississauga,Ontario,-18.0,3.0,93.0,-60.0,-46.0,15.0,2020-07-29
1321,,Mississauga,Ontario,-15.0,11.0,97.0,-57.0,-45.0,14.0,2020-07-30
1322,,Mississauga,Ontario,-17.0,3.0,109.0,-57.0,-46.0,13.0,2020-07-31
1323,,Mississauga,Ontario,-25.0,-8.0,123.0,-52.0,-11.0,2.0,2020-08-01
1324,,Mississauga,Ontario,-19.0,-4.0,55.0,-60.0,-15.0,3.0,2020-08-02
1325,,Mississauga,Ontario,-33.0,-20.0,85.0,-71.0,-77.0,22.0,2020-08-03
1326,,Mississauga,Ontario,-21.0,2.0,23.0,-60.0,-46.0,16.0,2020-08-04
1327,,Mississauga,Ontario,-14.0,5.0,115.0,-58.0,-46.0,14.0,2020-08-05
1328,,Mississauga,Ontario,-15.0,5.0,109.0,-58.0,-45.0,14.0,2020-08-06
1329,,Mississauga,Ontario,-20.0,-4.0,103.0,-57.0,-44.0,13.0,2020-08-07
1330,,Mississauga,Ontario,-22.0,-8.0,141.0,-51.0,-6.0,2.0,2020-08-08
1331,,Mississauga,Ontario,-20.0,-10.0,131.0,-56.0,-7.0,1.0,2020-08-09
1332,,Mississauga,Ontario,-17.0,-3.0,93.0,-60.0,-46.0,14.0,2020-08-10
1333,,Mississauga,Ontario,-18.0,3.0,92.0,-59.0,-44.0,14.0,2020-08-11
1334,,Mississauga,Ontario,-16.0,1.0,109.0,-58.0,-45.0,14.0,2020-08-12
1335,,Mississauga,Ontario,-16.0,3.0,103.0,-58.0,-44.0,14.0,2020-08-13
1336,,Mississauga,Ontario,-19.0,-4.0,101.0,-57.0,-44.0,13.0,2020-08-14
1337,,Mississauga,Ontario,-21.0,-8.0,139.0,-50.0,-8.0,1.0,2020-08-15
1338,,Mississauga,Ontario,-20.0,-8.0,104.0,-55.0,-8.0,2.0,2020-08-16
1339,,Mississauga,Ontario,-19.0,-5.0,67.0,-60.0,-46.0,14.0,2020-08-17
1340,,Mississauga,Ontario,-17.0,0.0,92.0,-58.0,-43.0,13.0,2020-08-18
1341,,Mississauga,Ontario,-16.0,-1.0,105.0,-58.0,-44.0,14.0,2020-08-19
1342,,Mississauga,Ontario,-14.0,2.0,101.0,-57.0,-43.0,13.0,2020-08-20
1343,,Mississauga,Ontario,-19.0,-5.0,89.0,-57.0,-43.0,13.0,2020-08-21
1344,,Mississauga,Ontario,-21.0,-10.0,126.0,-52.0,-6.0,1.0,2020-08-22
1345,,Mississauga,Ontario,-20.0,-11.0,111.0,-56.0,-6.0,0.0,2020-08-23
1346,,Mississauga,Ontario,-18.0,-6.0,87.0,-59.0,-45.0,14.0,2020-08-24
1347,,Mississauga,Ontario,-16.0,0.0,98.0,-57.0,-43.0,13.0,2020-08-25
1348,,Mississauga,Ontario,-17.0,-4.0,50.0,-59.0,-44.0,14.0,2020-08-26
1349,,Mississauga,Ontario,-14.0,2.0,84.0,-56.0,-43.0,13.0,2020-08-27
1350,,Mississauga,Ontario,-18.0,-6.0,71.0,-55.0,-43.0,13.0,2020-08-28
1351,,Mississauga,Ontario,-19.0,-5.0,100.0,-52.0,-5.0,2.0,2020-08-29
1352,,Mississauga,Ontario,-16.0,-8.0,139.0,-53.0,-6.0,0.0,2020-08-30
1353,,Mississauga,Ontario,-15.0,-2.0,96.0,-56.0,-45.0,13.0,2020-08-31
1354,,Mississauga,Ontario,-15.0,1.0,85.0,-55.0,-43.0,13.0,2020-09-01
1355,,Mississauga,Ontario,-15.0,-1.0,71.0,-57.0,-44.0,13.0,2020-09-02
1356,,Mississauga,Ontario,-13.0,2.0,88.0,-54.0,-43.0,12.0,2020-09-03
1357,,Mississauga,Ontario,-14.0,-1.0,81.0,-54.0,-44.0,12.0,2020-09-04
1358,,Mississauga,Ontario,-20.0,-6.0,90.0,-53.0,-10.0,1.0,2020-09-05
1359,,Mississauga,Ontario,-10.0,-3.0,140.0,-55.0,-12.0,-2.0,2020-09-06
1360,,Mississauga,Ontario,-43.0,-41.0,78.0,-71.0,-82.0,23.0,2020-09-07
1361,,Mississauga,Ontario,-13.0,9.0,32.0,-55.0,-45.0,13.0,2020-09-08
1362,,Mississauga,Ontario,-17.0,-2.0,45.0,-57.0,-44.0,13.0,2020-09-09
1363,,Mississauga,Ontario,-15.0,2.0,56.0,-56.0,-43.0,13.0,2020-09-10
1364,,Mississauga,Ontario,-17.0,-6.0,70.0,-55.0,-41.0,12.0,2020-09-11
1365,,Mississauga,Ontario,-16.0,-4.0,120.0,-49.0,-2.0,3.0,2020-09-12
1366,,Mississauga,Ontario,-16.0,-7.0,95.0,-55.0,-6.0,3.0,2020-09-13
1367,,Mississauga,Ontario,-18.0,-6.0,65.0,-57.0,-41.0,14.0,2020-09-14
1368,,Mississauga,Ontario,-17.0,-3.0,63.0,-56.0,-39.0,13.0,2020-09-15
1369,,Mississauga,Ontario,-17.0,-4.0,77.0,-57.0,-41.0,13.0,2020-09-16
1370,,Mississauga,Ontario,-16.0,-2.0,66.0,-55.0,-40.0,13.0,2020-09-17
1371,,Mississauga,Ontario,-18.0,-8.0,46.0,-55.0,-39.0,13.0,2020-09-18
1372,,Mississauga,Ontario,-17.0,-5.0,83.0,-52.0,-2.0,4.0,2020-09-19
1373,,Mississauga,Ontario,-16.0,-7.0,99.0,-56.0,-4.0,2.0,2020-09-20
1374,,Mississauga,Ontario,-20.0,-8.0,56.0,-58.0,-42.0,14.0,2020-09-21
1375,,Mississauga,Ontario,-20.0,-4.0,55.0,-57.0,-40.0,13.0,2020-09-22
1376,,Mississauga,Ontario,-20.0,-4.0,68.0,-59.0,-40.0,14.0,2020-09-23
1377,,Mississauga,Ontario,-19.0,-3.0,42.0,-58.0,-40.0,14.0,2020-09-24
1378,,Mississauga,Ontario,-20.0,-8.0,57.0,-57.0,-39.0,13.0,2020-09-25
1379,,Mississauga,Ontario,-18.0,-5.0,106.0,-53.0,1.0,3.0,2020-09-26
1380,,Mississauga,Ontario,-16.0,-7.0,110.0,-57.0,-3.0,2.0,2020-09-27
1381,,Mississauga,Ontario,-23.0,-8.0,43.0,-59.0,-41.0,14.0,2020-09-28
1382,,Mississauga,Ontario,-21.0,-3.0,35.0,-58.0,-39.0,14.0,2020-09-29
1383,,Mississauga,Ontario,-21.0,-5.0,9.0,-59.0,-40.0,14.0,2020-09-30
1384,,Mississauga,Ontario,-18.0,2.0,28.0,-57.0,-38.0,14.0,2020-10-01
1385,,Mississauga,Ontario,-21.0,-8.0,13.0,-57.0,-38.0,14.0,2020-10-02
1386,,Mississauga,Ontario,-19.0,-6.0,59.0,-53.0,-2.0,5.0,2020-10-03
1387,,Mississauga,Ontario,-22.0,-10.0,-14.0,-60.0,-8.0,5.0,2020-10-04
1388,,Mississauga,Ontario,-21.0,-6.0,34.0,-59.0,-41.0,14.0,2020-10-05
1389,,Mississauga,Ontario,-21.0,-2.0,39.0,-58.0,-39.0,14.0,2020-10-06
1390,,Mississauga,Ontario,-22.0,-5.0,14.0,-61.0,-40.0,15.0,2020-10-07
1391,,Mississauga,Ontario,-19.0,2.0,24.0,-57.0,-39.0,14.0,2020-10-08
1392,,Mississauga,Ontario,-18.0,3.0,46.0,-55.0,-39.0,13.0,2020-10-09
1393,,Mississauga,Ontario,-24.0,-1.0,70.0,-53.0,-5.0,5.0,2020-10-10
1394,,Mississauga,Ontario,-22.0,0.0,51.0,-60.0,-11.0,3.0,2020-10-11
1395,,Mississauga,Ontario,-57.0,-47.0,65.0,-74.0,-82.0,27.0,2020-10-12
1396,,Mississauga,Ontario,-24.0,1.0,46.0,-57.0,-40.0,14.0,2020-10-13
1397,,Mississauga,Ontario,-25.0,-5.0,35.0,-59.0,-40.0,15.0,2020-10-14
1398,,Mississauga,Ontario,-27.0,-8.0,-20.0,-60.0,-40.0,16.0,2020-10-15
1399,,Mississauga,Ontario,-24.0,-6.0,28.0,-57.0,-38.0,15.0,2020-10-16
1400,,Mississauga,Ontario,-23.0,-4.0,75.0,-53.0,-2.0,6.0,2020-10-17
1401,,Mississauga,Ontario,-26.0,-9.0,27.0,-59.0,-9.0,6.0,2020-10-18
1402,,Mississauga,Ontario,-28.0,-12.0,-12.0,-61.0,-42.0,16.0,2020-10-19
1403,,Mississauga,Ontario,-25.0,-3.0,15.0,-59.0,-39.0,15.0,2020-10-20
1404,,Mississauga,Ontario,-26.0,-6.0,11.0,-61.0,-40.0,16.0,2020-10-21
1405,,Mississauga,Ontario,-25.0,-3.0,4.0,-58.0,-39.0,16.0,2020-10-22
1406,,Mississauga,Ontario,-26.0,-9.0,60.0,-56.0,-38.0,15.0,2020-10-23
1407,,Mississauga,Ontario,-24.0,-4.0,30.0,-54.0,-3.0,7.0,2020-10-24
1408,,Mississauga,Ontario,-24.0,-8.0,20.0,-58.0,-9.0,5.0,2020-10-25
1409,,Mississauga,Ontario,-27.0,-10.0,2.0,-60.0,-41.0,16.0,2020-10-26
1410,,Mississauga,Ontario,-29.0,-9.0,-16.0,-60.0,-39.0,15.0,2020-10-27
1411,,Mississauga,Ontario,-24.0,-4.0,21.0,-58.0,-39.0,15.0,2020-10-28
1412,,Mississauga,Ontario,-24.0,-3.0,-10.0,-59.0,-39.0,15.0,2020-10-29
1413,,Mississauga,Ontario,-25.0,-7.0,-11.0,-57.0,-38.0,15.0,2020-10-30
1414,,Mississauga,Ontario,-22.0,-2.0,23.0,-52.0,-2.0,6.0,2020-10-31
1415,,Mississauga,Ontario,-27.0,-9.0,-26.0,-59.0,-11.0,6.0,2020-11-01
1416,,Mississauga,Ontario,-28.0,-11.0,-21.0,-60.0,-41.0,16.0,2020-11-02
1417,,Mississauga,Ontario,-27.0,-6.0,-13.0,-60.0,-39.0,16.0,2020-11-03
1418,,Mississauga,Ontario,-26.0,-8.0,31.0,-59.0,-39.0,15.0,2020-11-04
1419,,Mississauga,Ontario,-25.0,-6.0,18.0,-58.0,-38.0,15.0,2020-11-05
1420,,Mississauga,Ontario,-25.0,-9.0,39.0,-57.0,-38.0,15.0,2020-11-06
1421,,Mississauga,Ontario,-20.0,-5.0,86.0,-51.0,-1.0,5.0,2020-11-07
1422,,Mississauga,Ontario,-19.0,-8.0,97.0,-56.0,-6.0,4.0,2020-11-08
1423,,Mississauga,Ontario,-26.0,-11.0,33.0,-60.0,-40.0,15.0,2020-11-09
1424,,Mississauga,Ontario,-24.0,-4.0,46.0,-58.0,-38.0,15.0,2020-11-10
1425,,Mississauga,Ontario,-23.0,-3.0,16.0,-61.0,-41.0,16.0,2020-11-11
1426,,Mississauga,Ontario,-23.0,-1.0,8.0,-60.0,-39.0,16.0,2020-11-12
1427,,Mississauga,Ontario,-23.0,-5.0,-9.0,-60.0,-40.0,17.0,2020-11-13
1428,,Mississauga,Ontario,-23.0,-1.0,22.0,-54.0,-7.0,8.0,2020-11-14
1429,,Mississauga,Ontario,-34.0,-21.0,-40.0,-65.0,-14.0,8.0,2020-11-15
1430,,Mississauga,Ontario,-29.0,-13.0,-20.0,-63.0,-43.0,17.0,2020-11-16
1431,,Mississauga,Ontario,-30.0,-11.0,-25.0,-62.0,-40.0,17.0,2020-11-17
1432,,Mississauga,Ontario,-28.0,-11.0,-22.0,-64.0,-40.0,17.0,2020-11-18
1433,,Mississauga,Ontario,-24.0,-5.0,-8.0,-61.0,-40.0,16.0,2020-11-19
